1.314,0.436,57.876
1.322,0.448,58.176
1.330,0.461,57.288
1.338,0.474,58.171
1.346,0.486,58.712
1.353,0.500,60.932
1.360,0.513,61.199
1.368,0.526,61.039
1.375,0.539,61.045
1.382,0.552,62.255
1.389,0.566,62.877
1.395,0.579,63.463
1.402,0.592,62.044
1.409,0.606,62.326
1.416,0.619,63.569
1.423,0.632,63.617
1.429,0.646,63.791
1.436,0.659,64.652
1.442,0.673,65.850
1.448,0.687,67.273
1.453,0.701,68.190
1.459,0.715,68.768
1.464,0.729,70.070
1.469,0.743,70.978
1.473,0.758,73.525
1.477,0.772,75.253
1.480,0.787,77.504
1.483,0.801,78.287
1.486,0.816,78.866
1.488,0.831,80.543
1.491,0.846,81.498
1.493,0.861,81.989
1.494,0.875,84.031
1.496,0.890,85.213
1.497,0.905,86.099
1.497,0.920,86.836
1.498,0.935,88.476
1.498,0.950,89.558
1.498,0.965,90.624
1.497,0.980,92.843
1.496,0.995,93.249
1.495,1.010,93.452
1.494,1.025,94.021
1.493,1.040,94.066
1.492,1.055,94.721
1.491,1.070,94.798
1.489,1.085,94.961
1.488,1.100,95.086
1.486,1.115,96.322
1.485,1.130,96.567
1.483,1.145,96.654
1.481,1.160,96.694
1.479,1.175,96.653
1.478,1.189,95.790
1.476,1.204,95.870
1.475,1.219,96.320
1.473,1.234,96.602
1.470,1.249,99.598
1.468,1.264,100.287
1.465,1.278,101.664
1.462,1.293,102.433
1.458,1.308,103.082
1.454,1.322,104.659
1.450,1.337,105.425
1.446,1.351,106.271
1.441,1.365,108.529
1.436,1.379,109.375
1.431,1.393,110.220
1.426,1.407,111.105
1.420,1.421,111.989
1.414,1.435,113.416
1.408,1.449,114.339
1.402,1.462,115.253
1.395,1.476,116.215
1.388,1.489,116.975
1.381,1.502,117.701
1.374,1.516,118.214
1.367,1.529,119.699
1.359,1.541,121.835
1.351,1.554,122.632
1.342,1.567,123.808
1.334,1.579,124.684
1.325,1.591,127.667
1.315,1.603,128.629
1.306,1.614,130.306
1.295,1.625,133.209
1.285,1.635,134.960
1.274,1.646,135.752
1.263,1.656,136.306
1.252,1.666,137.638
1.241,1.676,138.605
1.230,1.686,138.800
1.218,1.696,139.361
1.207,1.706,140.046
1.195,1.715,141.756
1.183,1.724,142.629
1.171,1.733,143.175
1.159,1.742,144.032
1.146,1.750,146.165
1.134,1.758,146.556
1.121,1.767,146.907
1.109,1.775,148.035
1.096,1.782,148.824
1.083,1.790,149.508
1.070,1.797,149.898
1.057,1.805,150.257
1.044,1.812,151.131
1.030,1.819,153.110
1.017,1.825,154.898
1.003,1.831,155.800
0.989,1.837,157.992
0.975,1.843,158.615
0.961,1.848,159.738
0.947,1.853,160.125
0.933,1.858,161.041
0.919,1.862,161.413
0.904,1.867,161.761
0.890,1.872,162.315
0.876,1.876,163.002
0.861,1.880,163.139
0.847,1.885,163.309
0.833,1.889,163.584
0.818,1.893,163.745
0.804,1.897,164.398
0.789,1.901,165.177
0.775,1.905,165.329
0.760,1.909,165.444
0.746,1.912,165.714
0.731,1.916,166.248
0.716,1.919,166.742
0.702,1.923,167.074
0.687,1.926,167.483
0.673,1.929,167.635
0.658,1.932,167.744
0.643,1.936,167.868
0.629,1.939,168.183
0.614,1.942,168.659
0.599,1.944,168.902
0.584,1.947,169.492
0.570,1.950,169.598
0.555,1.953,169.951
0.540,1.955,170.013
0.525,1.958,170.096
0.511,1.960,170.168
0.496,1.963,170.355
0.481,1.965,170.475
0.466,1.968,170.492
0.451,1.970,170.803
0.437,1.973,170.798
0.422,1.975,170.805
0.407,1.977,170.890
0.392,1.980,170.845
0.377,1.982,170.933
0.363,1.984,170.578
0.348,1.987,170.496
0.333,1.989,170.339
0.318,1.992,170.024
0.303,1.995,169.957
0.289,1.997,169.951
0.274,2.000,169.998
0.259,2.003,169.750
0.244,2.005,170.569
0.229,2.007,170.600
0.215,2.010,171.080
0.200,2.012,172.808
0.185,2.014,172.765
0.170,2.015,172.874
0.155,2.017,175.956
0.140,2.017,177.053
0.125,2.018,178.140
0.110,2.018,178.253
0.095,2.019,178.523
0.080,2.019,179.165
0.065,2.019,179.561
0.050,2.019,179.938
0.035,2.019,179.897
0.020,2.019,180.213
0.005,2.019,180.997
-0.010,2.018,181.000
-0.025,2.018,181.220
-0.040,2.018,181.680
-0.055,2.017,181.756
-0.070,2.017,182.329
-0.085,2.016,182.622
-0.100,2.015,182.815
-0.115,2.014,183.355
-0.130,2.013,184.134
-0.145,2.012,185.085
-0.160,2.010,186.822
-0.174,2.008,188.177
-0.189,2.006,188.908
-0.204,2.003,190.643
-0.219,2.000,191.258
-0.233,1.997,191.834
-0.248,1.993,193.048
-0.263,1.990,193.431
-0.277,1.986,195.187
-0.292,1.982,195.200
-0.306,1.978,195.460
-0.321,1.974,194.967
-0.335,1.970,196.447
-0.349,1.966,196.386
-0.364,1.962,196.155
-0.378,1.957,196.479
-0.392,1.953,196.555
-0.407,1.949,197.097
-0.421,1.944,197.788
-0.435,1.939,199.461
-0.449,1.934,201.192
-0.463,1.928,203.529
-0.477,1.921,205.365
-0.490,1.914,208.358
-0.503,1.907,209.162
-0.516,1.899,210.542
-0.528,1.891,213.070
-0.541,1.883,213.832
-0.553,1.874,216.085
-0.565,1.865,216.734
-0.577,1.856,216.658
-0.589,1.847,217.326
-0.601,1.838,217.367
-0.613,1.829,217.601
-0.624,1.819,218.857
-0.636,1.810,219.584
-0.647,1.800,221.852
-0.658,1.789,223.397
-0.669,1.779,224.199
-0.679,1.768,225.001
-0.690,1.757,225.764
-0.700,1.747,226.564
-0.710,1.736,227.429
-0.720,1.724,228.176
-0.730,1.713,228.899
-0.740,1.701,231.058
-0.749,1.690,231.743
-0.758,1.678,232.433
-0.767,1.666,233.729
-0.775,1.653,235.607
-0.784,1.641,236.170
-0.792,1.628,236.881
-0.800,1.616,237.373
-0.808,1.603,238.283
-0.816,1.590,238.698
-0.823,1.577,240.278
-0.830,1.564,240.771
-0.837,1.551,241.851
-0.844,1.537,242.723
-0.850,1.524,246.456
-0.855,1.509,250.229
-0.860,1.495,251.330
-0.865,1.481,251.746
-0.869,1.467,253.916
-0.873,1.452,255.883
-0.876,1.437,256.594
-0.880,1.423,256.860
-0.883,1.408,257.088
-0.886,1.394,258.318
-0.889,1.379,258.658
-0.892,1.364,258.961
-0.895,1.349,259.679
-0.897,1.335,260.029
-0.900,1.320,260.142
-0.902,1.305,261.336
-0.904,1.290,261.413
-0.906,1.275,262.637
-0.908,1.260,263.715
-0.909,1.245,265.666
-0.910,1.230,266.138
-0.911,1.215,266.669
-0.911,1.200,267.314
-0.912,1.185,268.667
-0.912,1.170,269.356
-0.912,1.155,269.507
-0.912,1.140,270.747
-0.911,1.125,272.209
-0.911,1.110,272.589
-0.910,1.096,272.930
-0.909,1.081,273.590
-0.908,1.066,273.931
-0.907,1.051,274.384
-0.905,1.036,275.424
-0.904,1.021,276.572
-0.902,1.006,278.189
-0.899,0.991,278.840
-0.897,0.976,279.401
-0.894,0.962,281.513
-0.891,0.947,281.852
-0.887,0.932,282.313
-0.884,0.918,282.727
-0.881,0.903,283.216
-0.877,0.888,283.744
-0.873,0.874,284.396
-0.869,0.859,285.525
-0.865,0.845,286.982
-0.860,0.831,288.182
-0.856,0.817,287.593
-0.851,0.802,288.118
-0.846,0.788,291.311
-0.840,0.775,293.756
-0.834,0.761,294.169
-0.827,0.747,295.355
-0.821,0.734,296.026
-0.814,0.721,296.900
-0.807,0.707,298.071
-0.799,0.694,298.786
-0.792,0.681,300.181
-0.784,0.668,300.854
-0.776,0.656,301.365
-0.768,0.643,302.038
-0.761,0.630,302.081
-0.752,0.617,302.607
-0.744,0.605,302.738
-0.736,0.592,303.403
-0.728,0.580,304.186
-0.719,0.568,304.894
-0.710,0.555,305.190
-0.702,0.543,303.720
-0.694,0.530,304.054
-0.685,0.518,304.760
-0.676,0.506,306.060
-0.667,0.494,306.953
-0.658,0.482,308.996
-0.648,0.471,309.777
-0.638,0.459,310.642
-0.629,0.448,311.568
-0.619,0.437,311.862
-0.608,0.426,312.786
-0.598,0.415,313.308
-0.588,0.404,313.751
-0.577,0.394,316.167
-0.566,0.384,317.021
-0.554,0.374,319.896
-0.543,0.364,320.191
-0.531,0.355,320.560
-0.520,0.345,321.339
-0.508,0.336,321.708
-0.496,0.327,322.076
-0.484,0.318,322.916
-0.472,0.309,323.597
-0.460,0.300,324.262
-0.447,0.292,324.854
-0.435,0.283,325.408
-0.423,0.275,326.793
-0.410,0.267,327.499
-0.397,0.259,328.052
-0.384,0.252,331.509
-0.371,0.245,334.160
-0.357,0.239,335.409
-0.343,0.233,336.111
-0.329,0.227,337.439
-0.315,0.222,338.359
-0.301,0.216,339.590
-0.287,0.212,341.479
-0.273,0.207,342.254
-0.258,0.203,343.419
-0.244,0.199,344.305
-0.230,0.203,16.198
-0.215,0.207,17.015
-0.201,0.212,18.504
-0.187,0.217,19.461
-0.173,0.222,20.980
-0.159,0.228,21.206
-0.145,0.233,22.058
-0.131,0.239,22.172
-0.117,0.245,21.917
-0.103,0.250,21.477
-0.089,0.256,21.038
-0.075,0.261,20.682
-0.061,0.266,20.206
-0.047,0.271,19.939
-0.033,0.276,20.080
-0.019,0.281,20.031
-0.005,0.276,339.591
0.009,0.271,338.387
0.023,0.265,338.165
0.037,0.260,337.882
0.051,0.254,337.802
0.065,0.248,337.613
0.079,0.242,337.322
0.092,0.237,337.181
0.106,0.231,337.249
0.120,0.225,337.138
0.134,0.219,337.243
0.148,0.213,336.470
0.161,0.207,336.611
0.175,0.201,336.716
0.189,0.195,336.857
0.203,0.201,23.111
0.217,0.207,23.412
0.230,0.213,23.566
0.244,0.219,23.682
