1.135,1.623,156.756
1.122,1.629,157.317
1.108,1.634,157.942
1.094,1.639,159.192
1.080,1.645,159.752
1.065,1.650,160.377
1.051,1.655,160.952
1.037,1.659,162.327
1.022,1.663,165.202
1.008,1.666,167.632
0.993,1.669,169.068
0.978,1.672,170.129
0.964,1.674,171.066
0.949,1.676,171.690
0.934,1.678,172.313
0.919,1.680,172.875
0.904,1.682,173.312
0.889,1.683,173.874
0.874,1.685,174.186
0.859,1.686,174.624
0.844,1.688,174.811
0.829,1.689,174.999
0.814,1.690,175.061
0.799,1.691,175.123
0.785,1.693,175.375
0.770,1.694,175.686
0.755,1.695,175.936
0.740,1.696,176.124
0.725,1.697,176.562
0.710,1.698,176.688
0.695,1.698,176.813
0.680,1.699,176.938
0.665,1.700,177.126
0.650,1.701,177.376
0.635,1.701,177.689
0.620,1.702,177.938
0.605,1.702,178.188
0.590,1.703,178.688
0.575,1.703,178.938
0.560,1.703,179.500
0.545,1.703,179.625
0.530,1.703,179.937
0.515,1.703,180.062
0.500,1.703,180.187
0.485,1.703,180.311
0.470,1.703,180.624
0.455,1.703,180.748
0.440,1.702,180.873
0.425,1.702,181.248
0.410,1.702,181.435
0.395,1.701,181.497
0.380,1.701,181.560
0.365,1.701,181.497
0.350,1.700,181.498
0.335,1.700,181.497
0.320,1.699,181.435
0.305,1.699,181.435
0.290,1.699,181.372
0.275,1.698,181.372
0.260,1.698,181.372
0.245,1.698,181.372
0.230,1.697,181.372
0.215,1.697,181.372
0.200,1.697,181.310
0.185,1.696,181.060
0.170,1.696,180.936
0.155,1.696,180.874
0.140,1.696,180.819
0.125,1.695,181.438
0.110,1.694,183.000
0.095,1.693,183.748
0.080,1.692,183.936
0.065,1.691,183.998
0.050,1.690,184.059
0.035,1.689,184.122
0.020,1.688,184.060
0.005,1.687,183.997
-0.010,1.686,183.935
-0.025,1.685,183.935
-0.040,1.684,183.936
-0.055,1.683,183.999
-0.070,1.682,184.062
-0.085,1.681,184.187
-0.100,1.680,184.252
-0.115,1.679,184.328
-0.129,1.677,184.640
-0.144,1.676,185.515
-0.159,1.674,186.703
-0.174,1.672,188.014
-0.189,1.669,190.826
-0.204,1.666,192.262
-0.218,1.663,193.448
-0.233,1.658,195.884
-0.247,1.654,196.884
-0.261,1.650,197.821
-0.275,1.645,199.503
-0.289,1.639,200.128
-0.303,1.634,201.303
-0.317,1.629,200.931
-0.331,1.623,200.180
-0.346,1.619,198.867
-0.360,1.614,198.185
-0.374,1.609,197.563
-0.389,1.605,197.188
-0.403,1.600,197.265
-0.417,1.596,197.390
-0.431,1.591,198.015
-0.446,1.586,199.140
-0.460,1.581,200.640
-0.474,1.575,202.015
-0.487,1.569,204.765
-0.501,1.562,207.265
-0.514,1.555,209.890
-0.526,1.547,211.201
-0.539,1.539,212.451
-0.551,1.530,215.010
-0.563,1.522,216.254
-0.575,1.512,217.496
-0.587,1.503,218.555
-0.599,1.494,218.433
-0.611,1.485,218.058
-0.622,1.475,217.441
-0.634,1.466,217.571
-0.646,1.457,218.703
-0.658,1.447,219.890
-0.669,1.437,222.703
-0.679,1.427,224.265
-0.690,1.416,225.578
-0.700,1.405,226.826
-0.710,1.394,228.076
-0.720,1.382,229.388
-0.729,1.371,230.513
-0.739,1.359,231.637
-0.748,1.347,232.824
-0.756,1.335,234.760
-0.765,1.322,235.886
-0.773,1.310,237.007
-0.781,1.297,239.135
-0.788,1.284,240.887
-0.795,1.271,241.815
-0.802,1.257,242.876
-0.809,1.244,243.688
-0.815,1.230,244.126
-0.822,1.217,244.761
-0.828,1.203,245.137
-0.834,1.190,245.950
-0.840,1.176,247.136
-0.845,1.162,248.574
-0.850,1.148,251.255
-0.855,1.133,252.441
-0.859,1.119,254.254
-0.863,1.104,254.940
-0.866,1.090,255.502
-0.870,1.075,256.001
-0.873,1.061,256.564
-0.877,1.046,256.938
-0.880,1.031,257.313
-0.883,1.017,258.376
-0.886,1.002,258.812
-0.889,0.987,259.312
-0.891,0.972,260.061
-0.894,0.958,260.249
-0.897,0.943,260.436
-0.899,0.928,260.623
-0.901,0.913,260.751
-0.904,0.898,260.876
-0.906,0.884,261.065
-0.908,0.869,261.195
-0.911,0.854,261.509
-0.913,0.839,262.384
-0.914,0.824,263.447
-0.915,0.809,265.683
-0.916,0.794,266.821
-0.917,0.779,267.069
-0.918,0.764,268.007
-0.918,0.749,268.753
-0.918,0.734,269.381
-0.918,0.719,269.943
-0.918,0.704,270.444
-0.918,0.689,271.007
-0.917,0.674,271.757
-0.916,0.659,273.321
-0.915,0.644,275.197
-0.913,0.629,276.073
-0.912,0.615,277.074
-0.909,0.600,278.004
-0.907,0.585,280.070
-0.904,0.570,280.632
-0.901,0.556,281.383
-0.898,0.541,282.071
-0.895,0.526,282.883
-0.891,0.512,283.760
-0.887,0.497,284.572
-0.883,0.483,285.634
-0.879,0.468,286.884
-0.874,0.454,288.880
-0.869,0.440,289.765
-0.864,0.426,290.640
-0.858,0.412,293.059
-0.852,0.399,294.259
-0.845,0.385,294.947
-0.839,0.371,295.697
-0.832,0.358,296.635
-0.825,0.345,297.572
-0.818,0.332,298.632
-0.810,0.319,299.824
-0.803,0.306,300.762
-0.795,0.293,301.885
-0.787,0.280,302.945
-0.778,0.268,304.070
-0.769,0.256,306.068
-0.760,0.244,306.948
-0.751,0.232,308.576
-0.742,0.221,309.689
-0.732,0.209,311.001
-0.722,0.198,312.186
-0.711,0.187,312.686
-0.701,0.176,313.140
-0.691,0.165,313.703
-0.680,0.155,314.890
-0.669,0.145,317.640
-0.658,0.135,319.140
-0.646,0.125,321.610
-0.634,0.116,322.922
-0.622,0.108,324.377
-0.610,0.099,324.385
-0.597,0.090,324.883
-0.585,0.082,326.438
-0.572,0.074,327.319
-0.560,0.066,328.069
-0.547,0.058,328.753
-0.534,0.051,330.190
-0.521,0.043,331.256
-0.507,0.036,331.756
-0.494,0.029,332.381
-0.481,0.023,333.694
-0.467,0.016,334.319
-0.454,0.010,334.944
-0.440,0.004,336.360
-0.426,-0.002,337.511
-0.412,-0.007,338.635
-0.398,-0.013,339.636
-0.384,-0.017,340.574
-0.369,-0.022,341.820
-0.355,-0.027,343.015
-0.341,-0.031,343.953
-0.326,-0.035,345.078
-0.312,-0.038,347.640
-0.297,-0.041,349.203
-0.282,-0.043,350.390
-0.267,-0.045,351.703
-0.252,-0.047,352.828
-0.237,-0.049,354.265
-0.222,-0.050,355.703
-0.207,-0.051,357.015
-0.192,-0.051,358.265
-0.177,-0.051,359.765
-0.162,-0.051,1.075
-0.148,-0.050,2.445
-0.133,-0.049,3.569
-0.118,-0.048,4.626
-0.103,-0.046,6.123
-0.088,-0.045,6.498
-0.073,-0.043,6.616
-0.058,-0.041,6.678
-0.043,-0.040,6.240
-0.028,-0.038,5.489
-0.013,-0.037,4.052
0.002,-0.036,3.306
0.017,-0.036,2.493
0.032,-0.035,1.681
0.047,-0.035,0.932
0.062,-0.035,0.185
0.077,-0.035,359.185
0.092,-0.035,358.934
0.107,-0.036,358.748
0.122,-0.036,358.499
0.137,-0.036,358.374
0.152,-0.037,358.312
0.167,-0.037,358.251
0.182,-0.038,358.252
0.197,-0.038,358.377
0.212,-0.039,358.565
0.227,-0.039,358.752
0.242,-0.039,359.187
0.257,-0.039,359.437
0.272,-0.039,359.625
0.287,-0.039,359.875
0.302,-0.039,0.062
0.317,-0.039,0.562
0.332,-0.039,0.812
0.347,-0.039,0.999
