0.845,1.688,174.813
0.830,1.689,175.000
0.815,1.690,175.063
0.800,1.692,175.125
0.785,1.693,175.375
0.770,1.694,175.688
0.755,1.695,175.938
0.740,1.696,176.125
0.725,1.697,176.563
0.710,1.698,176.688
0.695,1.699,176.813
0.680,1.699,176.938
0.665,1.700,177.125
0.650,1.701,177.375
0.635,1.701,177.688
0.620,1.702,177.938
0.605,1.702,178.188
0.590,1.703,178.688
0.575,1.703,178.938
0.560,1.703,179.500
0.545,1.703,179.625
0.530,1.703,179.938
0.515,1.703,180.063
0.500,1.703,180.188
0.485,1.703,180.313
0.470,1.703,180.625
0.455,1.703,180.750
0.440,1.703,180.875
0.425,1.702,181.250
0.410,1.702,181.438
0.395,1.701,181.500
0.380,1.701,181.563
0.365,1.701,181.500
0.350,1.700,181.500
0.335,1.700,181.500
0.320,1.699,181.438
0.305,1.699,181.438
0.290,1.699,181.375
0.275,1.698,181.375
0.260,1.698,181.375
0.245,1.698,181.375
0.230,1.697,181.375
0.215,1.697,181.375
0.200,1.697,181.313
0.185,1.696,181.063
0.170,1.696,180.938
0.155,1.696,180.875
0.140,1.696,180.813
0.125,1.695,181.438
0.110,1.694,183.000
0.095,1.693,183.750
0.080,1.692,183.938
0.065,1.691,184.000
0.050,1.690,184.063
0.035,1.689,184.125
0.020,1.688,184.063
0.005,1.687,184.000
-0.010,1.686,183.938
-0.025,1.685,183.938
-0.040,1.684,183.938
-0.054,1.683,184.000
-0.069,1.682,184.063
-0.084,1.681,184.188
-0.099,1.680,184.250
-0.114,1.679,184.313
-0.129,1.677,184.625
-0.144,1.676,185.500
-0.159,1.674,186.688
-0.174,1.672,188.000
-0.189,1.669,190.813
-0.203,1.666,192.250
-0.218,1.663,193.438
-0.232,1.659,195.875
-0.247,1.654,196.875
-0.261,1.650,197.813
-0.275,1.645,199.500
-0.289,1.639,200.125
-0.303,1.634,201.313
-0.317,1.629,200.938
-0.331,1.623,200.188
-0.345,1.619,198.875
-0.360,1.614,198.188
-0.374,1.609,197.563
-0.388,1.605,197.188
-0.403,1.601,197.250
-0.417,1.596,197.375
-0.431,1.591,198.000
-0.445,1.587,199.125
-0.459,1.581,200.625
-0.473,1.576,202.000
-0.487,1.569,204.750
-0.500,1.562,207.250
-0.513,1.555,209.875
-0.526,1.547,211.188
-0.539,1.539,212.438
-0.551,1.531,215.000
-0.563,1.522,216.250
-0.575,1.513,217.500
-0.587,1.503,218.563
-0.599,1.494,218.438
-0.610,1.485,218.063
-0.622,1.476,217.438
-0.634,1.466,217.563
-0.646,1.457,218.688
-0.657,1.447,219.875
-0.668,1.437,222.688
-0.679,1.427,224.250
-0.690,1.416,225.563
-0.700,1.405,226.813
-0.710,1.394,228.063
-0.720,1.383,229.375
-0.729,1.371,230.500
-0.739,1.359,231.625
-0.748,1.347,232.813
-0.756,1.335,234.750
-0.765,1.323,235.875
-0.773,1.310,237.000
-0.781,1.297,239.125
-0.788,1.284,240.875
-0.795,1.271,241.813
-0.802,1.257,242.875
-0.808,1.244,243.688
-0.815,1.231,244.125
-0.821,1.217,244.750
-0.828,1.203,245.125
-0.834,1.190,245.938
-0.840,1.176,247.125
-0.845,1.162,248.563
-0.850,1.148,251.250
-0.855,1.133,252.438
-0.859,1.119,254.250
-0.862,1.104,254.938
-0.866,1.090,255.500
-0.870,1.075,256.000
-0.873,1.061,256.563
-0.877,1.046,256.938
-0.880,1.032,257.313
-0.883,1.017,258.375
-0.886,1.002,258.813
-0.889,0.987,259.313
-0.891,0.973,260.063
-0.894,0.958,260.250
-0.896,0.943,260.438
-0.899,0.928,260.625
-0.901,0.913,260.750
-0.904,0.899,260.875
-0.906,0.884,261.063
-0.908,0.869,261.188
-0.910,0.854,261.500
-0.912,0.839,262.375
-0.914,0.824,263.438
-0.915,0.809,265.688
-0.916,0.794,266.813
-0.917,0.779,267.063
-0.917,0.764,268.000
-0.918,0.749,268.750
-0.918,0.734,269.375
-0.918,0.719,269.938
-0.918,0.704,270.438
-0.918,0.689,271.000
-0.917,0.674,271.750
-0.916,0.660,273.313
-0.915,0.645,275.188
-0.913,0.630,276.063
-0.911,0.615,277.063
-0.909,0.600,278.000
-0.907,0.585,280.063
-0.904,0.570,280.625
-0.901,0.556,281.375
-0.898,0.541,282.063
-0.895,0.526,282.875
-0.891,0.512,283.750
-0.887,0.497,284.563
-0.883,0.483,285.625
-0.879,0.469,286.875
-0.874,0.454,288.875
-0.869,0.440,289.750
-0.864,0.426,290.625
-0.858,0.412,293.063
-0.852,0.399,294.250
-0.845,0.385,294.938
-0.839,0.372,295.688
-0.832,0.358,296.625
-0.825,0.345,297.563
-0.818,0.332,298.625
-0.810,0.319,299.813
-0.803,0.306,300.750
-0.795,0.293,301.875
-0.787,0.280,302.938
-0.778,0.268,304.063
-0.769,0.256,306.063
-0.760,0.244,306.938
-0.751,0.232,308.563
-0.741,0.221,309.688
-0.732,0.209,311.000
-0.722,0.198,312.188
-0.711,0.187,312.688
-0.701,0.176,313.125
-0.691,0.165,313.688
-0.680,0.155,314.875
-0.669,0.145,317.625
-0.658,0.135,319.125
-0.646,0.126,321.625
-0.634,0.116,322.938
-0.622,0.108,324.375
-0.610,0.099,324.375
-0.597,0.090,324.875
-0.585,0.082,326.438
-0.572,0.074,327.313
-0.560,0.066,328.063
-0.547,0.058,328.750
-0.534,0.051,330.188
-0.521,0.044,331.250
-0.507,0.037,331.750
-0.494,0.030,332.375
-0.481,0.023,333.688
-0.467,0.016,334.313
-0.454,0.010,334.938
-0.440,0.004,336.375
-0.426,-0.002,337.500
-0.412,-0.007,338.625
-0.398,-0.012,339.625
-0.384,-0.017,340.563
-0.369,-0.022,341.813
-0.355,-0.026,343.000
-0.341,-0.031,343.938
-0.326,-0.034,345.063
-0.312,-0.038,347.625
-0.297,-0.040,349.188
-0.282,-0.043,350.375
-0.267,-0.045,351.688
-0.252,-0.047,352.813
-0.237,-0.049,354.250
-0.222,-0.050,355.688
-0.207,-0.050,357.000
-0.192,-0.051,358.250
-0.177,-0.051,359.750
-0.162,-0.051,1.063
-0.147,-0.050,2.438
-0.133,-0.049,3.563
-0.118,-0.048,4.625
-0.103,-0.046,6.125
-0.088,-0.045,6.500
-0.073,-0.043,6.625
-0.058,-0.041,6.688
-0.043,-0.040,6.250
-0.028,-0.038,5.500
-0.013,-0.037,4.063
0.002,-0.036,3.313
0.017,-0.036,2.500
0.032,-0.035,1.688
0.047,-0.035,0.938
0.062,-0.035,0.188
0.077,-0.035,359.188
0.092,-0.035,358.938
0.107,-0.036,358.750
0.122,-0.036,358.500
0.137,-0.036,358.375
0.152,-0.037,358.313
0.167,-0.037,358.250
0.182,-0.038,358.250
0.197,-0.038,358.375
0.212,-0.039,358.563
0.227,-0.039,358.750
0.242,-0.039,359.188
0.257,-0.039,359.438
0.272,-0.039,359.625
0.287,-0.039,359.875
0.302,-0.039,0.063
0.317,-0.039,0.563
0.332,-0.039,0.813
0.347,-0.039,1.000
