0.710,2.240,150.860
0.697,2.247,150.790
0.684,2.254,151.230
0.671,2.262,151.680
0.658,2.269,151.930
0.644,2.276,152.580
0.631,2.282,152.670
0.618,2.289,153.110
0.604,2.296,153.080
0.591,2.303,153.110
0.578,2.310,153.110
0.564,2.316,153.100
0.551,2.323,153.230
0.537,2.330,153.080
0.524,2.337,153.300
0.511,2.343,152.990
0.497,2.350,152.920
0.484,2.357,153.060
0.471,2.364,153.060
0.457,2.371,153.310
0.444,2.378,152.380
0.431,2.385,152.280
0.417,2.392,151.880
0.404,2.399,151.160
0.391,2.406,151.000
0.378,2.413,151.000
0.365,2.421,151.140
0.352,2.428,150.500
0.338,2.435,152.690
0.325,2.442,152.890
0.312,2.448,154.590
0.298,2.453,159.390
0.284,2.459,159.390
0.269,2.464,159.780
0.255,2.467,166.930
0.240,2.471,167.270
0.225,2.474,168.920
0.211,2.476,168.920
0.196,2.479,169.540
0.181,2.481,171.140
0.166,2.483,172.090
0.151,2.485,173.190
0.137,2.487,173.190
0.122,2.489,174.130
0.107,2.490,176.200
0.092,2.491,176.210
0.077,2.491,176.690
0.062,2.492,177.800
0.047,2.493,177.800
0.032,2.493,179.200
0.017,2.493,179.850
0.002,2.493,179.850
-0.013,2.493,179.850
-0.028,2.493,179.970
-0.043,2.493,180.340
-0.058,2.493,180.340
-0.073,2.492,181.570
-0.088,2.492,181.570
-0.103,2.491,182.180
-0.118,2.491,182.180
-0.133,2.490,182.180
-0.148,2.490,182.650
-0.163,2.489,182.650
-0.178,2.487,185.350
-0.193,2.486,185.990
-0.208,2.484,187.880
-0.223,2.482,188.710
-0.237,2.478,193.660
-0.252,2.474,194.500
-0.266,2.470,194.500
-0.281,2.467,195.220
-0.295,2.463,195.220
-0.310,2.459,195.630
-0.324,2.455,195.630
-0.339,2.450,197.580
-0.353,2.445,199.880
-0.367,2.439,201.560
-0.380,2.434,202.340
-0.394,2.427,205.920
-0.407,2.421,205.920
-0.421,2.414,207.510
-0.434,2.406,209.990
-0.447,2.399,209.990
-0.459,2.390,213.850
-0.472,2.382,213.850
-0.484,2.374,213.850
-0.496,2.365,216.170
-0.508,2.356,217.250
-0.520,2.346,217.650
-0.532,2.337,219.100
-0.543,2.328,219.100
-0.555,2.318,220.510
-0.566,2.308,222.030
-0.577,2.298,222.030
-0.588,2.288,222.130
-0.599,2.278,222.130
-0.610,2.268,222.130
-0.621,2.257,222.590
-0.632,2.247,222.750
-0.643,2.237,222.750
-0.654,2.226,225.260
-0.665,2.216,225.260
-0.675,2.205,225.280
-0.686,2.194,225.280
-0.696,2.183,227.360
-0.706,2.172,227.360
-0.716,2.161,227.530
-0.726,2.150,227.530
-0.736,2.139,229.180
-0.746,2.127,229.260
-0.755,2.116,232.720
-0.764,2.104,232.720
-0.773,2.092,233.640
-0.782,2.079,233.640
-0.789,2.067,239.010
-0.795,2.053,246.800
-0.801,2.039,246.800
-0.807,2.025,246.800
-0.812,2.011,251.460
-0.816,1.996,255.700
-0.819,1.982,256.640
-0.823,1.967,256.740
-0.826,1.953,256.740
-0.829,1.938,258.230
-0.832,1.923,258.420
-0.835,1.909,258.420
-0.838,1.894,259.090
-0.841,1.879,259.690
-0.843,1.864,259.690
-0.845,1.850,262.430
-0.847,1.835,262.430
-0.849,1.820,265.340
-0.849,1.805,267.780
-0.848,1.790,272.520
-0.848,1.775,273.230
-0.847,1.760,273.230
-0.846,1.745,273.230
-0.845,1.730,273.230
-0.844,1.715,273.230
-0.843,1.700,273.230
-0.842,1.685,274.930
-0.840,1.670,277.480
-0.838,1.655,277.480
-0.836,1.640,277.480
-0.834,1.625,278.380
-0.832,1.611,278.380
-0.830,1.596,278.380
-0.827,1.581,278.620
-0.825,1.566,278.660
-0.822,1.551,281.400
-0.819,1.537,281.520
-0.816,1.522,281.520
-0.813,1.507,283.700
-0.809,1.493,283.700
-0.806,1.478,283.720
-0.802,1.464,283.720
-0.798,1.449,283.720
-0.795,1.435,283.720
-0.791,1.420,284.130
-0.787,1.406,285.360
-0.783,1.391,287.130
-0.778,1.377,287.130
-0.775,1.362,284.320
-0.771,1.348,284.320
-0.766,1.334,288.680
-0.760,1.320,293.000
-0.754,1.306,293.000
-0.748,1.292,294.840
-0.742,1.279,295.110
-0.735,1.265,295.890
-0.728,1.252,297.230
-0.721,1.239,297.230
-0.714,1.226,299.310
-0.707,1.212,299.310
-0.700,1.199,299.000
-0.692,1.186,299.000
-0.686,1.173,296.120
-0.679,1.159,296.120
-0.673,1.146,294.020
-0.667,1.132,294.020
-0.661,1.118,294.020
-0.655,1.105,294.020
-0.649,1.091,294.020
-0.643,1.077,289.690
-0.638,1.063,289.690
-0.633,1.048,289.690
-0.629,1.034,288.840
-0.624,1.020,288.840
-0.618,1.006,290.260
-0.613,0.992,290.260
-0.608,0.978,290.260
-0.602,0.964,292.560
-0.597,0.950,292.560
-0.591,0.936,292.560
-0.585,0.922,292.560
-0.579,0.909,292.560
-0.572,0.895,297.550
-0.565,0.882,297.550
-0.557,0.869,303.110
-0.549,0.857,303.110
-0.541,0.844,303.110
-0.533,0.832,303.110
-0.524,0.819,303.110
-0.516,0.807,303.110
-0.508,0.794,303.110
-0.500,0.781,303.110
-0.492,0.769,303.110
-0.484,0.756,303.110
-0.475,0.744,303.110
-0.467,0.731,304.710
-0.458,0.719,304.710
-0.450,0.707,304.710
-0.440,0.696,311.600
-0.429,0.685,314.390
-0.419,0.674,315.190
-0.408,0.664,315.190
-0.397,0.653,316.550
-0.386,0.643,317.180
-0.375,0.633,318.120
-0.363,0.624,320.680
-0.352,0.614,320.680
-0.340,0.605,321.730
-0.328,0.596,321.730
-0.316,0.586,321.730
-0.305,0.577,321.730
-0.293,0.567,319.720
-0.282,0.557,318.920
-0.271,0.547,317.380
-0.260,0.537,317.380
-0.249,0.527,315.470
-0.238,0.516,315.290
-0.228,0.505,315.290
-0.217,0.495,315.290
-0.207,0.484,314.290
-0.196,0.473,314.090
-0.186,0.463,314.090
-0.175,0.452,313.580
-0.165,0.441,312.160
-0.155,0.429,311.210
-0.146,0.418,311.210
-0.136,0.406,308.640
-0.127,0.395,308.380
-0.118,0.383,308.060
-0.108,0.371,308.060
-0.099,0.359,307.700
-0.090,0.347,307.090
-0.081,0.335,306.760
-0.072,0.323,306.760
-0.063,0.311,306.230
-0.054,0.299,306.230
-0.046,0.286,303.730
-0.038,0.274,303.730
-0.029,0.262,303.730
-0.021,0.249,303.730
-0.013,0.237,303.730
-0.005,0.224,303.730
0.004,0.212,303.730
0.012,0.199,303.730
